config_path,results_dir,status,lineage_uid,metadata_json
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v036_evo_517bb77e805e_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v036_evo_517bb77e805e_oos20250701_20251231,planned,lnuid_4b40ad5d926049a3d54e,"{""candidate_id"": ""evo_517bb77e805e"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_4b40ad5d926049a3d54e"", ""operator_id"": ""op_topup_force_mutate_108"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 36, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v037_evo_788e4dd94f34_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v037_evo_788e4dd94f34_oos20250701_20251231,planned,lnuid_6eaa896899836ea7b945,"{""candidate_id"": ""evo_788e4dd94f34"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_6eaa896899836ea7b945"", ""operator_id"": ""op_topup_force_mutate_112"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 37, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v037_evo_788e4dd94f34_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v037_evo_788e4dd94f34_oos20250701_20251231,planned,lnuid_6eaa896899836ea7b945,"{""candidate_id"": ""evo_788e4dd94f34"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_6eaa896899836ea7b945"", ""operator_id"": ""op_topup_force_mutate_112"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 37, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v038_evo_07082a6197a1_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v038_evo_07082a6197a1_oos20250701_20251231,planned,lnuid_dc001d2cc1a0358243f2,"{""candidate_id"": ""evo_07082a6197a1"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_dc001d2cc1a0358243f2"", ""operator_id"": ""op_topup_force_mutate_115"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 38, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v038_evo_07082a6197a1_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v038_evo_07082a6197a1_oos20250701_20251231,planned,lnuid_dc001d2cc1a0358243f2,"{""candidate_id"": ""evo_07082a6197a1"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_dc001d2cc1a0358243f2"", ""operator_id"": ""op_topup_force_mutate_115"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 38, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v039_evo_678430a761a6_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v039_evo_678430a761a6_oos20250701_20251231,planned,lnuid_10aba1c77e051806a1f3,"{""candidate_id"": ""evo_678430a761a6"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_10aba1c77e051806a1f3"", ""operator_id"": ""op_topup_force_mutate_117"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 39, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v039_evo_678430a761a6_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v039_evo_678430a761a6_oos20250701_20251231,planned,lnuid_10aba1c77e051806a1f3,"{""candidate_id"": ""evo_678430a761a6"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_10aba1c77e051806a1f3"", ""operator_id"": ""op_topup_force_mutate_117"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 39, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v040_evo_da680c4c3e9f_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v040_evo_da680c4c3e9f_oos20250701_20251231,planned,lnuid_c76cfe0191c7ffc8be9d,"{""candidate_id"": ""evo_da680c4c3e9f"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_c76cfe0191c7ffc8be9d"", ""operator_id"": ""op_topup_force_mutate_120"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 40, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v040_evo_da680c4c3e9f_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v040_evo_da680c4c3e9f_oos20250701_20251231,planned,lnuid_c76cfe0191c7ffc8be9d,"{""candidate_id"": ""evo_da680c4c3e9f"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_c76cfe0191c7ffc8be9d"", ""operator_id"": ""op_topup_force_mutate_120"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 40, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v041_evo_e64ebf71cb91_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v041_evo_e64ebf71cb91_oos20250701_20251231,planned,lnuid_6a31b554d121e87193e2,"{""candidate_id"": ""evo_e64ebf71cb91"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_6a31b554d121e87193e2"", ""operator_id"": ""op_topup_force_mutate_121"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 41, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v041_evo_e64ebf71cb91_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v041_evo_e64ebf71cb91_oos20250701_20251231,planned,lnuid_6a31b554d121e87193e2,"{""candidate_id"": ""evo_e64ebf71cb91"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_6a31b554d121e87193e2"", ""operator_id"": ""op_topup_force_mutate_121"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 41, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v042_evo_baa77025efea_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v042_evo_baa77025efea_oos20250701_20251231,planned,lnuid_2e6d214a1bff63359eb5,"{""candidate_id"": ""evo_baa77025efea"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_2e6d214a1bff63359eb5"", ""operator_id"": ""op_topup_force_mutate_122"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 42, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v042_evo_baa77025efea_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v042_evo_baa77025efea_oos20250701_20251231,planned,lnuid_2e6d214a1bff63359eb5,"{""candidate_id"": ""evo_baa77025efea"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_2e6d214a1bff63359eb5"", ""operator_id"": ""op_topup_force_mutate_122"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 42, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v043_evo_d1a6dac48b8e_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v043_evo_d1a6dac48b8e_oos20250701_20251231,planned,lnuid_ddfeb79a4dfdcc467418,"{""candidate_id"": ""evo_d1a6dac48b8e"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_ddfeb79a4dfdcc467418"", ""operator_id"": ""op_topup_force_mutate_127"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 43, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v043_evo_d1a6dac48b8e_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v043_evo_d1a6dac48b8e_oos20250701_20251231,planned,lnuid_ddfeb79a4dfdcc467418,"{""candidate_id"": ""evo_d1a6dac48b8e"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_ddfeb79a4dfdcc467418"", ""operator_id"": ""op_topup_force_mutate_127"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 43, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v044_evo_a81f9296ba37_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v044_evo_a81f9296ba37_oos20250701_20251231,planned,lnuid_16be46ca3c89da634100,"{""candidate_id"": ""evo_a81f9296ba37"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_16be46ca3c89da634100"", ""operator_id"": ""op_topup_force_mutate_128"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 44, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v044_evo_a81f9296ba37_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v044_evo_a81f9296ba37_oos20250701_20251231,planned,lnuid_16be46ca3c89da634100,"{""candidate_id"": ""evo_a81f9296ba37"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_16be46ca3c89da634100"", ""operator_id"": ""op_topup_force_mutate_128"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 44, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v045_evo_622bd183002e_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v045_evo_622bd183002e_oos20250701_20251231,planned,lnuid_215f3faef84b61b30655,"{""candidate_id"": ""evo_622bd183002e"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_215f3faef84b61b30655"", ""operator_id"": ""op_topup_force_mutate_129"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 45, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v045_evo_622bd183002e_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v045_evo_622bd183002e_oos20250701_20251231,planned,lnuid_215f3faef84b61b30655,"{""candidate_id"": ""evo_622bd183002e"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_215f3faef84b61b30655"", ""operator_id"": ""op_topup_force_mutate_129"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 45, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v046_evo_c7adad0372c7_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v046_evo_c7adad0372c7_oos20250701_20251231,planned,lnuid_291e31f058147a10e767,"{""candidate_id"": ""evo_c7adad0372c7"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_291e31f058147a10e767"", ""operator_id"": ""op_topup_force_mutate_130"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 46, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v046_evo_c7adad0372c7_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v046_evo_c7adad0372c7_oos20250701_20251231,planned,lnuid_291e31f058147a10e767,"{""candidate_id"": ""evo_c7adad0372c7"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_291e31f058147a10e767"", ""operator_id"": ""op_topup_force_mutate_130"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 46, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v047_evo_c8e864560451_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v047_evo_c8e864560451_oos20250701_20251231,planned,lnuid_8988f9518b30298b9460,"{""candidate_id"": ""evo_c8e864560451"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_8988f9518b30298b9460"", ""operator_id"": ""op_topup_force_mutate_131"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 47, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v047_evo_c8e864560451_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v047_evo_c8e864560451_oos20250701_20251231,planned,lnuid_8988f9518b30298b9460,"{""candidate_id"": ""evo_c8e864560451"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_8988f9518b30298b9460"", ""operator_id"": ""op_topup_force_mutate_131"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 47, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v048_evo_eff2ab5db87e_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v048_evo_eff2ab5db87e_oos20250701_20251231,skipped,lnuid_06ed2dab0e46b152af13,"{""candidate_id"": ""evo_eff2ab5db87e"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_06ed2dab0e46b152af13"", ""operator_id"": ""op_topup_force_mutate_132"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 48, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v048_evo_eff2ab5db87e_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v048_evo_eff2ab5db87e_oos20250701_20251231,skipped,lnuid_06ed2dab0e46b152af13,"{""candidate_id"": ""evo_eff2ab5db87e"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_06ed2dab0e46b152af13"", ""operator_id"": ""op_topup_force_mutate_132"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 48, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v049_evo_8d0203e4921d_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v049_evo_8d0203e4921d_oos20250701_20251231,planned,lnuid_800d77d41b10b4ecb390,"{""candidate_id"": ""evo_8d0203e4921d"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_800d77d41b10b4ecb390"", ""operator_id"": ""op_topup_force_mutate_137"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 49, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v049_evo_8d0203e4921d_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v049_evo_8d0203e4921d_oos20250701_20251231,planned,lnuid_800d77d41b10b4ecb390,"{""candidate_id"": ""evo_8d0203e4921d"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_800d77d41b10b4ecb390"", ""operator_id"": ""op_topup_force_mutate_137"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 49, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v050_evo_09ef7103da25_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v050_evo_09ef7103da25_oos20250701_20251231,planned,lnuid_86ddc9588538739516e8,"{""candidate_id"": ""evo_09ef7103da25"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_86ddc9588538739516e8"", ""operator_id"": ""op_topup_force_mutate_138"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 50, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v050_evo_09ef7103da25_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v050_evo_09ef7103da25_oos20250701_20251231,planned,lnuid_86ddc9588538739516e8,"{""candidate_id"": ""evo_09ef7103da25"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_86ddc9588538739516e8"", ""operator_id"": ""op_topup_force_mutate_138"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 50, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v051_evo_0448d46b31a0_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v051_evo_0448d46b31a0_oos20250701_20251231,planned,lnuid_ff40a5f01e7318f384e5,"{""candidate_id"": ""evo_0448d46b31a0"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_ff40a5f01e7318f384e5"", ""operator_id"": ""op_topup_force_mutate_139"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 51, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v051_evo_0448d46b31a0_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v051_evo_0448d46b31a0_oos20250701_20251231,planned,lnuid_ff40a5f01e7318f384e5,"{""candidate_id"": ""evo_0448d46b31a0"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_ff40a5f01e7318f384e5"", ""operator_id"": ""op_topup_force_mutate_139"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 51, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v052_evo_26da20780971_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v052_evo_26da20780971_oos20250701_20251231,planned,lnuid_0230d909b8ddea5f1e39,"{""candidate_id"": ""evo_26da20780971"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_0230d909b8ddea5f1e39"", ""operator_id"": ""op_topup_force_mutate_142"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 52, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v052_evo_26da20780971_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v052_evo_26da20780971_oos20250701_20251231,planned,lnuid_0230d909b8ddea5f1e39,"{""candidate_id"": ""evo_26da20780971"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_0230d909b8ddea5f1e39"", ""operator_id"": ""op_topup_force_mutate_142"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 52, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v053_evo_68d7de1f26a0_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v053_evo_68d7de1f26a0_oos20250701_20251231,planned,lnuid_99326eecd25b4a8b9c84,"{""candidate_id"": ""evo_68d7de1f26a0"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_99326eecd25b4a8b9c84"", ""operator_id"": ""op_topup_force_mutate_146"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 53, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v053_evo_68d7de1f26a0_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v053_evo_68d7de1f26a0_oos20250701_20251231,planned,lnuid_99326eecd25b4a8b9c84,"{""candidate_id"": ""evo_68d7de1f26a0"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_99326eecd25b4a8b9c84"", ""operator_id"": ""op_topup_force_mutate_146"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 53, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v054_evo_f4ad93842928_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v054_evo_f4ad93842928_oos20250701_20251231,planned,lnuid_a65a33c63bc8b9322ff4,"{""candidate_id"": ""evo_f4ad93842928"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_a65a33c63bc8b9322ff4"", ""operator_id"": ""op_topup_force_mutate_148"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 54, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v054_evo_f4ad93842928_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v054_evo_f4ad93842928_oos20250701_20251231,planned,lnuid_a65a33c63bc8b9322ff4,"{""candidate_id"": ""evo_f4ad93842928"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_a65a33c63bc8b9322ff4"", ""operator_id"": ""op_topup_force_mutate_148"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 54, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v055_evo_7c1a78a8384f_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v055_evo_7c1a78a8384f_oos20250701_20251231,planned,lnuid_6f2cb65774f76cf1cf9e,"{""candidate_id"": ""evo_7c1a78a8384f"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_6f2cb65774f76cf1cf9e"", ""operator_id"": ""op_topup_force_mutate_151"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 55, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v055_evo_7c1a78a8384f_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v055_evo_7c1a78a8384f_oos20250701_20251231,planned,lnuid_6f2cb65774f76cf1cf9e,"{""candidate_id"": ""evo_7c1a78a8384f"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_6f2cb65774f76cf1cf9e"", ""operator_id"": ""op_topup_force_mutate_151"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 55, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v056_evo_deb9987ccff7_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v056_evo_deb9987ccff7_oos20250701_20251231,planned,lnuid_9d35cb89042c7afdae5d,"{""candidate_id"": ""evo_deb9987ccff7"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_9d35cb89042c7afdae5d"", ""operator_id"": ""op_topup_force_mutate_152"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 56, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
