s1,s2,beta,mean,std,half_life,pvalue,hurst,mean_crossings
VINUUSDT,XLMUSDC,0.6714450566467629,-0.01573255228214478,0.1182347796139767,0.5490738844389091,7.99235215379795e-05,0,91
ARUSDT,LTCEUR,0.7743749853575045,0.0699463213448864,0.11821806297683801,0.8041301411076909,0.03856816047324813,0,104
AXSUSDT,LTCUSDT,0.6292839745840261,0.08156907712555786,0.11814613004169137,0.8176974501906418,0.01199436428977907,0,65
MDAOUSDT,USTCUSDT,0.830365536558246,0.05346936824224756,0.11810056517021363,0.7263032602835763,0.024932292059943656,0,52
AAVEUSDT,HFTUSDC,0.6367384059465592,0.07002231185357877,0.11809599418450036,0.7913945364346505,0.02190282669189383,0,54
GLMRUSDT,UNIUSDT,0.6142025667177411,0.1405122308997681,0.11809377117068781,0.7406691151331006,0.001245229767701601,0,51
AVAXUSDC,XLMUSDT,0.6279989944161873,0.13665577943806598,0.11806981047778865,0.9939793589273894,0.04523459011705443,0,61
AVAXUSDT,XLMUSDT,0.6282520498938416,0.13667749582603933,0.11805863343028139,1.0107356382783466,0.046060003072881085,0,65
ARUSDT,LTCBTC,0.6876986277947993,0.16504444343408065,0.11803279845773779,0.5499662261293191,0.018468944985220413,0,50
GLMRUSDT,POLUSDT,0.668539788966865,0.08135794070007028,0.11802642482644364,0.6210932471900593,0.00020132831818640544,0,105
MANAUSDT,XLMBTC,0.7460541410751564,0.09208710840501307,0.11799454478308588,0.9933417528080576,0.01568847741405672,0,61
AAVEUSDT,HFTUSDT,0.5981481551550621,0.10794690071350518,0.11795542586800256,0.9296906340377498,0.02646735912861416,0,50
HFTUSDC,MAGICUSDT,0.8878590210389582,0.1007200083967128,0.11794099681765206,0.5953905511982753,0.04084963372762399,0,59
ICXUSDT,XCADUSDT,0.5313643045567537,0.14278217823420178,0.11793179372979665,0.5470331308662568,0.043911582443998405,0,73
C98USDT,ZTXUSDT,0.7210869616371194,0.0483777412001776,0.11792325988950349,0.6149369400670114,0.012067244911682465,0,90
FTTUSDT,GALAUSDT,0.9132737292622032,0.046783375592026694,0.1179218284746681,0.5514393943094994,0.041591966406002615,0,42
GODSUSDT,WAVESUSDT,0.5877271903219029,0.0550017441274046,0.11791448418603827,0.5919515135754629,0.004315570944039733,0,60
GRTUSDT,ROSEUSDT,0.7537521933195973,0.08812981065010507,0.11791274264708906,0.7848966259150422,0.04633222768757324,0,63
WOOUSDT,ZRXUSDT,0.46948707392024996,0.13893837191689504,0.11788215409552937,0.5797387457152838,0.00342145183637755,0,69
GALAUSDT,SHRAPUSDT,0.8157277868535795,0.13265190423355655,0.11783296405270248,0.6766559840910514,0.048234680501636776,0,89
LINKUSDT,SWEATUSDT,0.6466492820685306,0.0667851676378027,0.11781749772706868,0.8192403189397174,0.0477056449830186,0,49
FLOKIUSDT,ROSEUSDT,1.0161435813852668,0.06931668725492063,0.11781188294136716,0.5121500449158797,0.005841207799230163,0,90
KSMUSDT,TRCUSDT,0.8295347700507989,0.22548714063577888,0.11777649524073094,0.5609554473528799,0.0025068228120641175,0,78
AXSUSDT,LTCUSDC,0.6383063626602687,0.0726639780874951,0.11776405884563161,0.8011423596690805,0.010621512926011926,0,61
ADAEUR,FTTUSDT,0.6899477340051723,0.20112657956573904,0.11772708397319705,0.6323635882264595,0.043619621602331925,0,54
GODSUSDT,UNIUSDT,0.530681509127959,0.10557400552540583,0.1177177441520036,0.5341099167098062,0.00013656125935522433,0,78
CHZUSDC,SOLOUSDT,0.8646310838208519,0.1302460258801442,0.1177157876254576,0.5334354195322802,0.0006072020824098769,0,88
FLOKIUSDT,SOLBTC,0.9971156853472116,0.12872074619294047,0.11758690052730174,0.562287105596853,0.0173071750204203,0,74
CRVUSDT,ICXUSDT,1.1371103511890017,0.0287762033735768,0.11758336765185735,0.7161203457856417,0.034790475810619455,0,58
OASUSDT,ZIGUSDT,0.660130536731562,0.08270802108538292,0.11755498387092476,0.5640955925437637,0.014050755409662066,0,118
C98USDT,MVUSDT,0.5658513712130967,0.08841949382209234,0.1175144055859356,0.6576614531980292,0.03391889697846732,0,96
SALDUSDT,SHRAPUSDT,0.7022967021713675,0.004095903149325183,0.11748171157274451,0.5261762340272927,0.0015481146423080708,0,85
AAVEUSDT,HBARUSDT,0.6950216903697615,0.08407983368400443,0.11748004383065308,0.9382828932167266,0.03977372646975249,0,15
AGLDUSDT,BATUSDT,0.8639695245841028,0.031515233070977526,0.11747878972243318,0.5176485357194781,0.011912901626861828,0,88
DOTUSDC,JSTUSDT,0.633457132853651,0.12742636234375226,0.117474994264787,0.623867366563357,0.03171818205578226,0,107
MYRIAUSDT,SNXUSDT,0.7191929445645975,0.07123046570453119,0.11745111954819532,0.5127397162490069,0.011928092026995865,0,76
ADAUSDT,VINUUSDT,0.8219958901351908,0.2569562707881482,0.11742932710379708,0.7704245145479514,0.007178802188437863,0,62
SWEATUSDT,XRPUSDC,0.8039663483245795,0.12651825851116433,0.11741122509883169,0.5388058872712617,0.005114911871667497,0,87
MINAUSDT,THETAUSDT,0.5095532635614198,0.20281409769599656,0.11740251652208847,0.7759178792074846,0.03878111895628579,0,55
HBARUSDT,SFUNDUSDT,0.6931494067771179,0.206119688048659,0.11739045447789177,0.5776893276323272,0.022970842741823,0,65
GODSUSDT,MDAOUSDT,0.5453337600336572,0.1143380738931443,0.11733723221656546,0.5433319135913766,0.009281805560824875,0,84
LUNAUSDT,MDAOUSDT,0.9042661725010661,0.05408301115702931,0.11731265970317722,0.5630153907244959,0.00761838360933315,0,46
DOTUSDT,JSTUSDT,0.6320233893531394,0.12714210304048795,0.11730039793747463,0.6210678049909183,0.031264336388923085,0,99
SWEATUSDT,XRPUSDT,0.8102324913503884,0.12014355459663394,0.11729994334282169,0.5364157209849695,0.005114673256836024,0,89
ICXUSDT,SOLOUSDT,0.5529951899917618,0.12386268723211599,0.1172811157055671,0.7873634009285257,0.006385095382952808,0,60
ADAUSDC,VINUUSDT,0.8213726637715645,0.25609010943040345,0.11725659417844317,0.7660295045576949,0.007046115062167257,0,62
SCRTUSDT,XCADUSDT,0.5895682017383315,0.04626018448084742,0.11725177585522137,0.687294460805361,0.01923881748792764,0,80
SHIBUSDT,SOLUSDC,0.9637778539445344,0.17624200206067678,0.11724450162202012,0.726103619533815,0.029252286138153002,0,45
MANABTC,XLMUSDC,0.8632272224740519,0.0632864871361845,0.11721682151566731,0.6541510172481386,0.006768135036538362,0,80
AAVEUSDT,BCHUSDT,0.6160783741741096,0.17786834096602167,0.1171472629054562,0.7606259608705254,0.022229075882380416,0,61
ACSUSDT,KAVAUSDT,0.7905350303717195,-0.09973098649763952,0.11714400630375778,0.597885238763299,0.0011887390624178813,0,65
BLURUSDT,ETHBTC,0.6655357859129566,0.1441041623154291,0.1171411407551205,0.5584955980869085,0.016616854609062016,0,57
DOTBTC,SUSHIUSDT,0.8686800800626746,0.024904452071222407,0.11712625331338422,0.7276102615340874,0.020736913921791295,0,88
BTTUSDT,SFUNDUSDT,0.43177627427293963,0.13637698526301262,0.11708925445687336,0.6226334357988768,0.03549298215384235,0,47
POLUSDT,WLDUSDC,0.6847625507856541,0.18019567670224304,0.11707544889045796,0.5033067064852251,0.026976181406778384,0,63
SWEATUSDT,UNIUSDT,0.7834258037466194,0.20829021341361856,0.11704229165566737,0.5800548005111105,0.004855591996406403,0,57
ARTYUSDT,PIPUSDT,0.6754953079113556,-0.0035589270074386633,0.11703832053270155,0.5569336707577417,0.0317575922296627,0,77
ACSUSDT,MVUSDT,0.7979043746564719,-0.14829448346049645,0.11701663554733119,0.6691513854834104,0.005134650317138607,0,69
POLUSDT,WLDUSDT,0.6846372662257557,0.1801914854055179,0.11701506914374747,0.5024972687011985,0.02535556862463329,0,63
ARKMUSDT,ZRXUSDT,0.8112241613216724,0.03089847772768195,0.11700937866241445,0.7187713765826915,0.04639416232304587,0,57
AVAXUSDC,POLUSDT,0.737867555831315,0.058951649691861556,0.117004677564613,0.5187604455144348,1.9409869126193595e-05,0,113
MDAOUSDT,SHRAPUSDT,0.8449112400974923,0.09161913283988879,0.11697952777589979,1.2071849604898586,0.035192479143361086,0,42
MDAOUSDT,SALDUSDT,0.966458170793923,0.15227249702992596,0.11696442501334701,0.5065629082126841,0.000284932397193798,0,76
AVAXUSDT,POLUSDT,0.7383712886909077,0.05883878842770593,0.11693475214433098,0.5223133969410778,2.074462801959524e-05,0,121
ADAEUR,SOLBTC,0.7526253593340124,0.19677884213728566,0.1168355264514429,0.7556598399548611,0.03521966342240172,0,68
ARKMUSDT,SOLUSDC,0.8874920767045684,0.07697003935618595,0.11683279020191344,0.5739851204565827,0.018529182153325354,0,75
SHIBUSDT,SOLUSDT,0.9683103760501816,0.17261714585946875,0.11675309806994001,0.7200055587873389,0.018310527255160903,0,47
CHZUSDT,SOLOUSDT,0.8665111764194563,0.1309020993968536,0.1167480816690991,0.5424269521900453,0.00022598503206155377,0,90
ACHUSDT,SOLOUSDT,0.819717292387068,0.10556645664041055,0.11673166929849037,0.6057261800304174,0.00045686603178131223,0,103
BTTUSDT,WOOUSDT,0.5922063235485231,0.07941743822400818,0.11671232214638255,0.6402712467213089,0.006434771753144943,0,63
ARKMUSDT,SOLUSDT,0.8906662704192025,0.07408385477659576,0.11665908487674442,0.57280660356226,0.018901931907398545,0,69
ARKMUSDT,FETUSDT,0.9474833684319316,-0.04169557728839884,0.11663199936155091,0.603307467394589,0.02666556190426658,0,55
SHIBUSDC,SOLUSDC,0.9662443914770443,0.1705115939023681,0.11662714529918458,0.6171076615076708,0.029024210017440592,0,43
BATUSDT,UNIUSDT,0.6037692401577937,0.19709702821902556,0.11660063951495798,0.6219939808201036,0.03286516064812297,0,85
ARUSDT,LTCUSDC,0.7588400117027659,0.0858345792175005,0.11654001190246499,0.8858524887350141,0.049625390352998726,0,68
ARUSDT,LTCUSDT,0.7494909415270901,0.09563920780717126,0.1165300503291688,0.8905070343516885,0.04923525280594909,0,70
OMGUSDT,RUNEUSDT,1.0228048486552532,0.07378833458453564,0.1165186309169571,0.8425186814244221,0.04371628365416332,0,34
MANABTC,XLMUSDT,0.8629162515771271,0.06201624594789587,0.11646301120264996,0.6611801843554718,0.007103857386796107,0,78
IMXUSDT,JSTUSDT,0.6301868948648208,0.15568858130225627,0.11634108978035583,0.5482395313075632,0.04673100755664701,0,105
DOTBTC,MVUSDT,0.8353586229674906,-0.02031983757960291,0.11632041628718483,0.5141039177707882,0.008154966315897773,0,78
AAVEUSDT,DOTUSDT,0.6392102177537218,0.13294131559627428,0.11630894603444045,0.7894340146380696,0.001138980669102999,0,86
LRCUSDT,UMAUSDT,0.8662047541774829,0.020880642817264518,0.11630347679158612,0.5848429863515907,0.04051242271013223,0,116
AAVEUSDT,DOTUSDC,0.6381005108428571,0.1327890716955237,0.11627120831605603,0.7897801631805266,0.001136262091434066,0,90
CHZUSDT,YFIUSDT,0.9047842625749768,0.028373890752455697,0.11623518195961274,0.7044195554189421,0.048773456319437,0,55
FIDAUSDT,WAVESUSDT,0.9714451254983059,-0.05908634602540845,0.11621825302150944,0.5928128707690171,0.025716105602328242,0,58
APEUSDT,SOLBTC,1.126039012252923,0.01750227531032152,0.11620869367937345,0.5984045037975568,0.025529080862081468,0,80
RPKUSDT,ZILUSDT,0.8514694306321211,-0.1285989464002907,0.1161831939091805,0.6227871923401515,0.008089674541273253,0,68
SHIBUSDC,SOLUSDT,0.9707222946139368,0.1669073883968817,0.11614828405994128,0.6104134338960145,0.009642340973528332,0,43
ADAEUR,VINUUSDT,0.7939532915672791,0.2827993442439274,0.11613438490107901,0.7233680248998576,0.010429872650179726,0,86
GLMRUSDT,VRTXUSDT,0.5229470434137378,0.1809486909530067,0.11611746602990317,0.5534464054051027,0.023222638841409217,0,85
ONEUSDT,SWEATUSDT,1.0009684668431644,-0.06807753518408483,0.11609846292900303,0.538165403170178,0.016967587428372077,0,93
AVAXUSDC,LINKUSDT,0.8581588712171571,0.060336541972319795,0.1160748756112026,0.973054269881066,0.029013269229402113,0,91
AVAXUSDC,LINKUSDC,0.8594203841592282,0.05986543210231459,0.11607351643027686,0.939148334663514,0.024885997631434856,0,89
AVAXUSDT,LINKUSDC,0.8597285989357154,0.05987252772536807,0.11606983229071044,0.9479030039559246,0.02525343046248574,0,85
AVAXUSDT,LINKUSDT,0.8585145642366444,0.060323265154255984,0.11605946319046079,0.9872996853614283,0.030506248054409584,0,85
MDAOUSDT,WAVESUSDT,0.9258481753626773,-0.03425993068404109,0.11594526058229862,0.5218525395173321,0.018808918494680256,0,97
AAVEUSDT,ALGOUSDT,0.5185958004215394,0.1397546909620204,0.11591997532235801,0.8978346124739411,0.029924199823110915,0,62
MANAUSDC,MDAOUSDT,0.7983464059078575,0.11719669558796353,0.11588393936340931,0.697490144488695,0.02363738350023263,0,39
FIDAUSDT,MDAOUSDT,0.8981456320138063,0.04034599771549785,0.11587171589035787,0.6048643564212375,0.037605989896129045,0,62
KSMUSDT,UNIUSDT,0.6261049097430815,0.10027588296422427,0.11583883164337516,0.6249425687929953,0.004849504256833097,0,77
FLOWUSDT,LTCEUR,0.7507789926057156,0.06325155648028404,0.11582576482780328,0.7485358987107023,0.00433579724524826,0,47
KASTAUSDT,MANABTC,0.5802562914918712,0.1929911514584303,0.11580087074238347,0.5296874217314873,0.020736217419264125,0,54
ATOMUSDT,SUSHIUSDT,0.7767957837218753,0.07244653102040495,0.1157955828711351,0.9870310812367838,0.01383746269698293,0,60
MANAUSDT,MDAOUSDT,0.7935556082079427,0.11887262208164694,0.11572360240791561,0.7629213906171215,0.02870818336972148,0,41
GALAUSDT,JSTUSDT,0.7153042071282636,0.07478178501903322,0.11572195015748042,0.6673033430287094,0.02490281628359009,0,103
CYBERUSDT,MAGICUSDT,0.489994210516783,0.08043512429869581,0.1156020803410762,0.5634800878389361,0.004866018409772543,0,53
APEUSDC,SOLBTC,1.1156701373622637,0.021013640482264194,0.11558059875158692,0.5532952048248718,0.028935483802126377,0,86
CHZUSDC,XLMBTC,0.8476864749174342,0.12689587740690753,0.1155553388100548,0.6119058378418639,0.026567746293598107,0,77
WLDUSDC,XLMBTC,0.9667805399311146,0.0007208145022679376,0.1155488310640567,0.7296917205694285,0.027905698914805016,0,89
SHIBUSDT,SOLBTC,0.8153296408252528,0.2635101614169372,0.1154793121316418,0.5661968050644473,0.03822738064994353,0,92
LUNAUSDT,WAVESUSDT,0.9842980144356299,-0.04908599170986932,0.11542028837507234,0.8607390340216655,0.016245223882200656,0,78
ICPUSDC,SEIUSDT,0.9079328624980821,-0.016070886679578254,0.1153767282157728,0.5433082535177064,0.011351548120951193,0,143
GLMRUSDT,SNXUSDT,0.6767125743320903,0.0848276374726423,0.11534041552851311,0.8729996016701973,0.0315563105381573,0,37
DOTBTC,KAVAUSDT,0.8304090724343769,0.02907173775423285,0.11533073182000862,0.8043067592783009,0.04133387721902969,0,56
DOTUSDC,LTCEUR,0.6866311477415423,0.05935836744529806,0.11525599250486528,0.8897283958578232,0.007666537293797393,0,59
WLDUSDT,XLMBTC,0.9679316996359634,0.00025670508240509905,0.1152461956172726,0.7373132606817625,0.025554818074151647,0,85
LTCBTC,ZENUSDT,0.9415494813347485,0.10788166363111236,0.11524078915795885,0.694489520390352,0.01612654688125928,0,59
AAVEUSDT,APEUSDC,0.4902519429291108,0.1831276227364526,0.11523949542639322,0.7817495587891286,0.02476936187539607,0,74
AXSUSDT,XLMBTC,0.6781072617013374,0.11156284391963774,0.11523810976869196,0.6477890667959874,0.019851520450510727,0,61
AAVEUSDT,APEUSDT,0.4861767925292638,0.18471006983490595,0.11521389599544898,0.8257644407050169,0.02378693129170437,0,56
AVAXUSDC,YFIUSDT,0.7112379213322105,0.027742589778379758,0.11516433133632767,0.7868060992137641,0.03084879758489472,0,63
SOLBTC,XEMUSDT,0.8042279081259939,-0.026899736408395214,0.11516197234932635,0.5320551324817722,0.009904393200041252,0,92
ICPUSDT,SEIUSDT,0.9029558870991656,-0.01658848485532796,0.11516144268668063,0.5634440573194993,0.01338103074322589,0,131
SANDBTC,XLMUSDC,0.8546271975233851,0.053411419197012776,0.11507822507126253,0.606586266872283,0.017238829845470382,0,68
CRVUSDT,GLMRUSDT,1.07841256163816,0.016386092000264897,0.11505447082793331,0.9087597736902536,0.03058875448720951,0,62
FETUSDT,ZRXUSDT,0.6255553838150679,0.20333752700479507,0.11499226378458204,0.568915408701751,0.04031781875425249,0,65
ACSUSDT,CRVUSDT,0.8305016767107667,-0.07087443011056296,0.11496255777648275,0.6567220083179385,0.004172268688433994,0,97
AAVEUSDT,ENJUSDT,0.5414839888541932,0.17756761307199387,0.11492174988245865,0.5086848472737149,0.018671006777558136,0,70
DGBUSDT,GLMRUSDT,1.2305991798499394,0.04645203654568759,0.11491460728018812,0.5615221211762506,0.01178146704003102,0,34
MDAOUSDT,SOLBTC,0.8994145822703314,0.03765078817526528,0.11485758728483375,0.5782560482367167,0.015391139501128229,0,80
AVAXUSDT,YFIUSDT,0.7125013057809317,0.027170565010209514,0.11485670529750255,0.7999719770940327,0.030756753359608067,0,63
KSMUSDT,ROSEUSDT,0.689473777778489,0.052904871745430064,0.11482709888346676,0.514046113351823,0.030871954920512815,0,54
STGUSDT,XLMBTC,0.8249004187010295,0.07238240440776332,0.11482232899557479,0.714645026534432,0.03945978914777784,0,65
AGIUSDT,CRVUSDT,0.7433788052538259,0.029416871322553894,0.11478556078554313,0.5065374479812342,0.00737963855359143,0,110
XLMUSDC,XRPBTC,0.8074170512821655,0.02984766976092429,0.11478257827602921,0.6016685952646879,0.029979114497144337,0,77
VINUUSDT,XEMUSDT,0.7493532124546707,-0.12652822117869578,0.11470820405984813,0.5433462216424565,0.0009990653368702033,0,91
ARKMUSDT,BATUSDT,0.8880231332908223,0.0612544647566549,0.11467701635686797,0.6513540342273827,0.04988616305612019,0,41
ANKRUSDT,UNIUSDT,0.9516131368438332,0.08234221236126674,0.11466745501693427,0.6560361105999005,0.0005413352343608138,0,53
AVAXUSDC,LRCUSDT,0.688958714605317,0.11213565978314177,0.11466523286716816,0.6790605668913186,0.006920093409968935,0,55
IMXUSDT,SOLOUSDT,0.7158533396527692,0.15004218794205743,0.11465919477022563,0.5760738233941162,0.009149541736081514,0,89
GODSUSDT,ZRXUSDT,0.6352872491817658,-0.005597553323844151,0.114646382444755,0.5309103239716031,0.0014523073994496425,0,86
AVAXUSDT,LRCUSDT,0.6892760171702174,0.11212929579714759,0.11463852870964175,0.6863244448770247,0.007244643436019948,0,59
ATOMUSDT,UNIUSDT,0.7737591043984853,0.11905247730248471,0.11462275262073335,0.8366453859625473,0.0007043940998892742,0,61
DOTUSDT,LTCEUR,0.6864736089928867,0.058414189703555386,0.11460233818715636,0.8753520204320178,0.0073184108203216075,0,55
CHZUSDT,XLMBTC,0.8495386524698508,0.12754035479091927,0.11455612556579262,0.6022797720306492,0.027026589138123832,0,91
GODSUSDT,SUSHIUSDT,0.5482834031290033,0.06574884486000296,0.11453421001221623,0.5470596048227078,0.0009111763953642672,0,74
KAVAUSDT,SWEATUSDT,0.9789257741485098,-0.022848229263793277,0.11451809362382491,0.5064455884138201,0.02197536468262066,0,88
DOTBTC,XLMUSDC,0.8102187162273848,0.0901960922345786,0.11444891739165873,0.6722674077050604,0.017355258559405656,0,58
SANDBTC,XLMUSDT,0.8540615847375707,0.0522734513846765,0.11444221694659998,0.5979462967463289,0.004938525979362123,0,80
UMAUSDT,UNIUSDT,0.8530563095777427,0.12297508892744775,0.11440682073207376,0.500779692185839,0.009794781774762519,0,59
SHIBUSDT,VINUUSDT,0.8610052801824125,0.3564307430899154,0.11436643145432472,0.5412562856069127,0.04734575874971469,0,58
JASMYUSDT,SWEATUSDT,1.0432269764113933,-0.0914697413583994,0.11432342309690478,0.5492787614556324,0.023635364159480934,0,70
AVAXUSDC,SNXUSDT,0.7447374472392246,0.06383300677682656,0.11432308096229801,0.8009524170447313,0.010828056127605809,0,85
BATUSDT,ROSEUSDT,0.670189175771314,0.1488888082124425,0.11431607443491248,0.5698482802045173,0.02624874503681661,0,72
PEPEUSDT,UNIUSDT,0.761290794349201,0.1830270198820438,0.11431082353460609,0.6126039579344729,0.026846535950115963,0,85
XLMUSDT,XRPBTC,0.8108376800684727,0.02965357033516423,0.11425768919592191,0.6022264766439437,0.04190356659913406,0,93
HOOKUSDT,PIPUSDT,0.7587410684931465,0.03548984611445021,0.11419819609623512,0.605644207440665,0.009341439250529555,0,50
NYMUSDT,SUIUSDC,0.7667699613731236,0.039537998669499606,0.11418980324028956,0.6547505390447684,0.0019436366391398937,0,91
KAVAUSDT,LUNCUSDT,0.94345198913462,0.08159538030305245,0.11418789600505896,0.739332294061154,0.008451529169374448,0,80
ACSUSDT,FLOKIUSDT,0.7846703028148329,-0.11857197833607393,0.11418237038100515,0.6124241100413456,0.03447134821602024,0,63
ACHUSDT,MDAOUSDT,0.8492158193025792,0.13359907835722065,0.11417215282999085,0.515596643431707,0.0342131974843625,0,31
AVAXUSDT,SNXUSDT,0.7456331550998034,0.06353404168667447,0.11413490483982204,0.8027652192152456,0.011166627696174351,0,85
GALAUSDT,ROSEUSDT,0.890850222571191,0.02599322190104105,0.11403963229432472,0.6109073393767291,0.0015839697667128418,0,48
NYMUSDT,SUIUSDT,0.7685305028547852,0.039330400515713106,0.1140348456301994,0.664599147741932,0.0019384825941662744,0,87
HFTUSDT,UNIUSDT,0.784385476448465,0.18017957801246579,0.11388210536967655,0.7596698758900141,0.048739827013185244,0,49
AAVEUSDT,ACHUSDT,0.5908833168150304,0.13627011792295657,0.11386454792493654,0.7458481850739396,0.018525738391224057,0,72
KSMUSDT,SUSHIUSDT,0.6384070501589669,0.0575771047407259,0.11380403651558814,0.606804174609622,0.040878208584577115,0,99
ALGOUSDT,QTUMUSDT,0.9593795211391777,0.07165438443450167,0.11372242388860632,0.7353740713596751,0.035512211417114255,0,121
DOGEUSDT,QTUMUSDT,1.0516767140907761,0.014788474401583474,0.11370438455833906,0.5321464520143027,0.022510234928213316,0,107
NEARUSDT,XRPUSDT,0.6690594430190453,0.06303713088903783,0.11368499058107633,0.7921885376299012,0.030069788787920933,0,67
APTUSDT,ARKMUSDT,0.8781213343386246,0.09411973366301647,0.11367522176981672,0.5216016156422096,0.038738149168922466,0,97
LUNCUSDT,XRPBTC,0.7115332362408172,0.0885568969382692,0.11366326533046117,0.5925795620207435,0.008545551973589161,0,69
BTTUSDT,MAGICUSDT,0.5095497515531223,0.0513822675340323,0.11363792228216522,0.6400424915776667,0.03777458667577293,0,29
DYDXUSDT,XLMBTC,0.861178403956821,0.05168935647962902,0.11362727718658625,0.5550899952984797,0.006022357960707014,0,65
UNIUSDT,WAVESUSDT,0.9632641236019764,-0.02450856212991286,0.113621474127695,0.771326564088748,0.03539326525703451,0,37
AVAXUSDC,SUSHIUSDT,0.6947623157482414,0.07621291070980898,0.11361241433953045,0.727926999538397,0.0023747661594105325,0,73
AVAXUSDT,SUSHIUSDT,0.6951114263332842,0.07617524527580896,0.11357527887506635,0.7378605674494361,0.0024741362757779274,0,73
WOOUSDT,XRPEUR,0.42837242957831373,0.16012053550101188,0.1135201411522565,0.5534534225605149,0.02924812885876717,0,103
DOTBTC,XLMUSDT,0.8105768802433534,0.08870216684598205,0.11348807824169581,0.6746288097908889,0.027418768952318557,0,64
FIDAUSDT,SUSHIUSDT,0.8899128371999456,-0.033048235536779394,0.1134702997240566,0.5265886683466302,0.0034675058811526,0,112
AVAXUSDT,RUNEUSDT,0.7638979768252919,0.0831294512800584,0.11346825017736666,1.0567286739213533,0.030618349851247423,0,64
AAVEUSDT,JSTUSDT,0.5067027859413523,0.1603605771239912,0.11343538580310134,0.5540021333048369,0.021668199676935236,0,78
ETHUSDC,MNTBTC,0.8221965331721409,0.028097231174910618,0.11342764348435198,0.5539741913456919,0.019286069067141857,0,96
ATOMUSDT,FTTUSDT,0.7681922752986172,0.11437162626628869,0.11341117586588119,0.5349286350408711,0.02068603032673947,0,54
ARUSDT,YFIUSDT,0.8614173130108572,0.03637981521288534,0.11340949908668785,0.6842867377296362,0.04011697231045761,0,78
ARKMUSDT,XRPEUR,0.7111124695741454,0.0835668540362526,0.11338400358614126,0.6907065854274431,0.047916474010686445,0,65
NEARUSDT,XRPUSDC,0.6653278880302474,0.06752415367652503,0.11334341297404106,0.7835230001679722,0.030201180520314518,0,71
GRTUSDT,MINAUSDT,0.8946219470905233,0.056205173705388876,0.11323391663641802,0.6729626124582311,0.015055627324188537,0,57
JASMYUSDT,LRCUSDT,0.9828265511517823,0.041428109002410035,0.1131645748649469,0.7218384911450908,0.02963064635790084,0,97
EGLDUSDT,SOLBTC,1.1891912371855984,0.02655339544063453,0.11315840544653724,0.5654412830551535,0.006953566874603,0,54
AVAXUSDC,COMPUSDT,0.7644382719034843,0.0748272143380703,0.11312438842988931,0.7760331628003725,0.0049311425367798535,0,63
ACSUSDT,DGBUSDT,0.7547266488800466,-0.10610615270428729,0.11306591250131831,0.6318894014669453,0.0060832454810320225,0,91
GLMRUSDT,MDAOUSDT,0.6476384051517458,0.14373267942856038,0.11301447844102386,0.5539614443074841,0.021195301321686625,0,59
SOLOUSDT,XRPUSDC,0.8973293779396697,-0.013765882199720405,0.11300992528535427,0.5988613646875126,0.0014605510817775626,0,127
KSMUSDT,SALDUSDT,0.7388193366827133,0.17615577394559137,0.11297284763217083,0.5299376177679065,0.014487021645668608,0,65
HFTUSDT,PEPEUSDT,0.8646520391770601,0.07846556152568414,0.11293446255382471,0.7448066120384133,0.04091095470015613,0,56
AVAXUSDC,RUNEUSDT,0.7656428999720736,0.08220194832180984,0.11289008210946576,1.033719268992805,0.02824292984380946,0,70
LUNAUSDT,SUSHIUSDT,0.9009400313176309,-0.02232503709445127,0.11288667632538923,0.7497861889911862,0.0024328132684660756,0,82
AVAXUSDT,COMPUSDT,0.7655539295130512,0.07445077256833829,0.11287429292978489,0.7823461870642673,0.0049794342053109605,0,65
WOOUSDT,XRPUSDT,0.4431371824183086,0.15661700797461592,0.1128722617076886,0.5433325884177217,0.03423921132484058,0,109
LUNAUSDT,UNIUSDT,0.8936053014214979,0.03343837305832739,0.11286463751028065,0.6452398634390952,3.240955652644311e-05,0,86
WOOUSDT,XRPUSDC,0.43998298605999714,0.1599565268947752,0.11285398781649356,0.5425886349041859,0.03645070931302409,0,107
KDAUSDT,PEPEUSDT,0.6300560763488137,0.1359576761117232,0.11284487467645737,0.508080998798803,0.04004033818698611,0,56
ATOMUSDT,SOLUSDC,0.9953107292932977,0.01769459713615337,0.11284016312692405,0.7046386406279032,0.04957462750567321,0,85
GODSUSDT,XRPBTC,0.46921142034948216,0.09205079483913267,0.11280416618262672,0.5199142202939897,0.0027741594270429075,0,47
ARTYUSDT,WLDUSDT,0.6146796363542555,-0.02277405213740265,0.1127714720520503,0.5875478639697166,0.03956222928396563,0,78
ARTYUSDT,WLDUSDC,0.6150740936487885,-0.022902106707376114,0.11272148258154922,0.5810609545396381,0.04041909372699031,0,80
DOGEUSDC,QTUMUSDT,1.0402875484279763,0.025186033488194627,0.11269566863467655,0.5179512407617455,0.017213696555261986,0,97
APEUSDT,HFTUSDT,1.137067530161493,-0.1083062902278065,0.11268620638654804,0.6613469090855123,0.019580182796003157,0,69
HFTUSDT,MEMEUSDT,0.78812097036852,0.1395584906107875,0.11264655284386453,0.6565507114560617,0.03574569344297517,0,90
AAVEUSDT,WAVESUSDT,0.6390035962416284,0.11241317937112094,0.11263607818048406,0.8111363912205853,0.0216407774529783,0,27
SOLOUSDT,XRPEUR,0.8815032382264482,-0.01777207889366207,0.1126356634165157,0.522367990945595,0.0040951505514705035,0,115
GALAUSDT,SNXUSDT,0.8863101405602924,0.01630072040203728,0.11258867641717481,0.9981358072989022,0.022367936343899875,0,69
